generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
46,0.86553,0.6483333333333332,0.9715128812315972,275.411,43,11,17,16,35,756,28,94
47,0.86828,0.657,0.986776933265469,276.712,34,18,15,13,43,743,19,115
48,0.87313,0.6563333333333332,0.9673933607818928,277.679,32,15,8,19,46,753,25,102
49,0.86789,0.6556666666666666,0.9715855578663323,275.977,30,16,10,15,50,751,25,103
50,0.86664,0.6553333333333332,0.9256734404454574,275.938,29,16,8,9,54,762,20,102
51,0.86711,0.654,0.9151563288075678,275.453,30,17,6,12,54,766,16,99
52,0.88015,0.6573333333333332,0.9123343458270041,278.453,28,26,7,11,42,768,15,103
53,0.88631,0.6593333333333332,0.9156895249290252,279.979,25,32,8,15,37,767,11,105
54,0.90128,0.666,0.8674668305084391,282.814,22,23,5,17,36,780,11,106
55,0.90043,0.6676666666666666,0.8702457624834379,282.137,22,20,7,18,38,776,7,112
56,0.90671,0.6683333333333332,0.8578665988755372,283.115,21,17,10,22,32,784,8,106
57,0.90646,0.6656666666666666,0.8740800260036155,283.666,19,22,13,26,27,785,11,97
58,0.91838,0.6726666666666666,0.8446915172267949,285.916,16,20,11,22,25,789,11,106
59,0.91137,0.6706666666666666,0.8791929458826968,285.039,16,22,14,26,28,778,8,108
60,0.90839,0.6683333333333332,0.8808328862310697,284.143,17,24,13,28,32,775,3,108
61,0.91738,0.6693333333333332,0.8926802598295713,285.952,17,22,10,38,28,775,8,102
62,0.9192,0.6726666666666666,0.8640195682357534,286.134,13,15,9,36,34,782,9,102
63,0.91206,0.6743333333333332,0.8644802391645404,284.426,10,16,8,32,37,781,12,104
64,0.90709,0.6713333333333332,0.8861001924627879,284.109,10,20,12,29,38,776,11,104
65,0.8776,0.6693333333333332,0.9376735925567402,278.514,9,23,11,22,55,753,12,115
66,0.90486,0.6756666666666666,0.8773583533626734,283.53,11,21,9,23,38,772,9,117
67,0.92364,0.6836666666666666,0.8293755720158752,286.436,12,9,8,19,31,783,15,123
68,0.90878,0.6873333333333332,0.8561841062198237,283.674,11,12,6,12,37,766,17,139
69,0.91161,0.6883333333333332,0.8677188583772616,284.557,9,16,5,13,39,760,15,143
70,0.90747,0.6886666666666666,0.9157117363930186,284.387,12,19,6,17,35,745,16,150
71,0.89261,0.6823333333333332,0.9555077374787867,281.543,15,22,2,21,38,738,25,139
72,0.90167,0.6836666666666666,0.9552975389625085,282.923,15,21,2,23,32,740,31,136
73,0.88831,0.6786666666666666,1.0043261711237566,280.867,13,25,5,25,42,727,29,134
74,0.88758,0.68,1.0136932646770587,279.604,15,16,8,24,51,718,23,145
75,0.89146,0.6776666666666666,0.9801289954611154,280.882,19,18,8,24,42,733,17,139
76,0.89008,0.6756666666666666,0.9526306213700274,280.666,18,21,7,22,40,745,16,131
77,0.89749,0.675,0.9294311007263931,281.815,16,21,11,16,36,756,19,125
78,0.90056,0.679,0.9238349072054638,282.15,12,15,17,14,38,754,19,131
79,0.89177,0.6786666666666666,0.9442363130881051,280.763,8,17,19,18,43,747,17,131
80,0.8939,0.682,0.9331405414247078,281.16,4,17,17,19,44,748,19,132
81,0.89853,0.679,0.9267680396342551,282.941,5,22,18,19,38,755,18,125
82,0.9055,0.68,0.8900383682602133,283.556,4,15,15,22,36,770,24,114
83,0.91228,0.6833333333333332,0.9037256262889222,284.89,6,19,13,24,33,761,17,127
84,0.92769,0.6873333333333332,0.8852623312412267,288.497,7,21,11,29,22,765,15,130
85,0.93105,0.685,0.8705490769437061,288.645,10,14,7,35,22,774,20,118
86,0.91781,0.6776666666666666,0.8874536148892878,286.037,14,20,3,32,29,771,18,113
87,0.90896,0.6753333333333332,0.902883345347343,284.654,10,29,4,30,32,767,17,111
88,0.90721,0.6776666666666666,0.8831051521719305,284.081,8,24,3,31,34,772,18,110
89,0.91465,0.6813333333333332,0.866105398948206,285.647,8,22,3,24,34,773,17,119
90,0.91955,0.683,0.8599573740571269,286.191,9,22,3,23,30,774,17,122
91,0.91871,0.6866666666666666,0.8725274090520266,285.557,9,15,2,28,36,764,15,131
92,0.90991,0.687,0.886165749892022,283.669,9,16,2,29,41,755,10,138
93,0.92253,0.6903333333333332,0.8554224276293356,286.475,7,22,2,28,32,762,6,141
94,0.92468,0.6953333333333332,0.8510655706946922,286.96,6,17,5,25,28,762,9,148
95,0.91839,0.6916666666666667,0.8683013273579088,285.631,4,13,7,24,38,760,13,141
96,0.91366,0.701,0.9076029173146778,285.47,2,14,7,17,40,733,19,168
97,0.8946,0.6946666666666667,0.9614739466188219,281.364,2,12,14,14,51,718,24,165
98,0.9022,0.6876666666666666,0.9415432343118753,282.718,5,16,20,10,45,733,17,154
99,0.89995,0.6863333333333332,0.9265141067593284,281.697,7,7,17,16,53,737,13,150
